run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.023533531464636326,288.40234375,,54.619953344297784,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260717-040146,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.02647391241043806,288.40625,,48.553472969797845,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.1249443140405946,12.494431404059458
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.02349781710654497,288.40625,,54.702970271522396,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260717-040146,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.02647391241043806,288.40625,,48.553472969797845,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.1266541181420695,12.665411814206951
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.04571364913135767,289.9375,,28.11852510245717,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.7326408628156436,73.26408628156436
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.026383799500763416,288.78515625,,48.71930559462472,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260717-040146,0.020106603391468525,288.78515625,,44.25872241069778,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
exhaustive_cpu_20260717_040146,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260717-040146,,,,,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,,,
