run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.023667308501899242,288.86328125,,54.31121965228323,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260719-083800,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.02646683342754841,288.8671875,,48.5664593818417,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.1182865776826507,11.82865776826507
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.023526664823293686,288.8671875,,54.63589506967977,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260719-083800,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.02646683342754841,288.8671875,,48.5664593818417,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.1249717555096748,12.497175550967476
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.047101136296987534,290.3984375,,27.290220399782815,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.7785306082143777,77.85306082143777
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.02648317441344261,289.24609375,,48.53649228593015,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.020292747765779495,289.24609375,,43.852739333096274,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cpu-20260719-083800,,,,,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,,,
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.023143221624195576,289.24609375,,38.45154285670595,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,2,1.1404676139139203,14.046761391392026
exhaustive_cpu_20260719_083800,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cpu-20260719-083800,0.02011760137975216,289.24609375,,44.23452683681533,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
