run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu1::megacam_cutouts,2366188o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.055876333004562184,290.265625,,89.4833238178275,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.13013987502199598,290.265625,,38.42019979775538,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11637791601242498,290.265625,,42.96347770539369,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12980412499746308,290.265625,,38.51957709431593,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.1153673260793282,11.53673260793282
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.0594641670177225,290.265625,,84.08425192452148,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.14451991699752398,290.265625,,34.59730744299876,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11697979201562703,290.265625,,42.742425113322675,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12703716699616052,290.265625,,39.35856031921049,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0859753193884116,8.597531938841163
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05603675000020303,290.265625,,89.22715896232177,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.14111766699352302,290.28125,,35.43142475725232,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11899920899304561,290.28125,,42.0170860151869,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12726345798000693,290.28125,,39.28857567885276,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.069447932107215,6.9447932107215005
20260719_000538,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05795700001181103,290.28125,,86.27085596185192,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.12665970798116177,290.359375,,78.9517057901895,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11693804201786406,290.359375,,85.51537059661345,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13844091701321304,290.359375,,72.23298007369876,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.183882632411992,18.388263241199198
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.059160083008464426,290.359375,,169.0328933204714,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1332544170145411,290.359375,,75.04441671834992,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11738037498435006,290.359375,,85.19311683348488,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13292087501031347,290.359375,,75.2327277353846,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.1323943634362676,13.239436343626764
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05892420801683329,290.359375,,169.70953597107712,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1421038749977015,290.375,,70.37105779248981,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11775641699205153,290.375,,84.92106209952867,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13755270899855532,290.375,,72.69940427058421,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.1681122142824711,16.811221428247116
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05983020897838287,290.375,,167.13964685654165,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.14658120801323093,290.390625,,68.22156902334551,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11844866600586101,290.390625,,84.42475831264478,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13032583400490694,290.390625,,76.73075776843666,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.100272703775813,10.02727037758131
20260719_000538,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.059258832974592224,290.390625,,168.75121392092876,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.12482237501535565,290.453125,,40.056920879649184,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11945566700887866,290.453125,,41.85653242912594,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12656737500219606,290.453125,,39.50465117818273,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0595342872497528,5.953428724975285
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.055657582997810096,290.453125,,89.83501853101903,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu2::megacam_cutouts,2366432o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.13072412498877384,290.453125,,38.24848703656944,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_000538,fits,megacam_cutouts,2366432o.fits::hdu2::megacam_cutouts,2366432o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11670179199427366,290.453125,,42.844243559219215,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
