run_id,domain,family,case_id,case_label,operation,mmap_target,host,torchfits_method,torchfits_time_s,torchfits_peak_rss_mb,best_library,best_method,best_time_s,best_peak_rss_mb,lag_ratio,pct_behind,significance,n_points,perceived_impact
exhaustive_cuda_20260719_083810,fits,specialized,small_int64_1d::header_read,small_int64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.135273724794388e-05,779.7578125,fitsio,fitsio,4.471559077501297e-05,779.7578125,1.37206589881907,37.20658988190699,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_float64_1d::header_read,medium_float64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.620174437761307e-05,779.7578125,fitsio,fitsio,5.566887557506561e-05,779.7578125,1.3688392946766152,36.883929467661524,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_float64_2d::header_read,small_float64_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.161443889141083e-05,779.7578125,fitsio,fitsio,4.5153312385082245e-05,779.7578125,1.3645607738795043,36.45607738795042,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,medium_int16_1d::header_read,medium_int16_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,7.663201540708542e-05,779.7578125,fitsio,fitsio,5.617644637823105e-05,779.7578125,1.3641307050846334,36.41307050846334,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int64_1d::header_read,tiny_int64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.7742930948734283e-05,779.7578125,fitsio,fitsio,4.2419880628585815e-05,779.7578125,1.3612233248441206,36.122332484412055,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_float64_1d::header_read,tiny_float64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.9682875871658325e-05,779.7578125,fitsio,fitsio,4.396308213472366e-05,779.7578125,1.3575680542315434,35.75680542315433,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_uint32_2d::header_read,small_uint32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.904918700456619e-05,779.7578125,fitsio,fitsio,5.1002949476242065e-05,779.7578125,1.3538273318238259,35.38273318238259,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int16_1d::header_read,tiny_int16_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.934573709964752e-05,779.7578125,fitsio,fitsio,4.390440881252289e-05,779.7578125,1.3517033643035934,35.17033643035934,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_float64_2d::header_read,tiny_float64_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.162188947200775e-05,779.7578125,fitsio,fitsio,4.5598484575748444e-05,779.7578125,1.351402136394273,35.1402136394273,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_int16_2d::header_read,small_int16_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.407033652067184e-05,779.7578125,fitsio,fitsio,4.7429464757442474e-05,779.7578125,1.3508551456005655,35.08551456005655,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,timeseries_frame_002::header_read,timeseries_frame_002 [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.440561264753342e-05,779.7578125,fitsio,fitsio,4.770234227180481e-05,779.7578125,1.3501561889886764,35.01561889886764,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int8_1d::header_read,tiny_int8_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.706174463033676e-05,779.7578125,fitsio,fitsio,4.97354194521904e-05,779.7578125,1.3483699417635713,34.83699417635713,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,large_int32_2d::header_read,large_int32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.573367863893509e-05,779.7578125,fitsio,fitsio,4.8751942813396454e-05,779.7578125,1.3483294171585765,34.83294171585764,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_int32_1d::header_read,small_int32_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,5.766097456216812e-05,779.7578125,fitsio,fitsio,4.2858533561229706e-05,779.7578125,1.3453790825528587,34.53790825528586,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_int32_3d::header_read,small_int32_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.643403321504593e-05,779.7578125,fitsio,fitsio,4.9435533583164215e-05,779.7578125,1.3438518490608693,34.38518490608693,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_int8_3d::header_read,small_int8_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.91702589392662e-05,779.7578125,fitsio,fitsio,5.151145160198212e-05,779.7578125,1.3428132344964745,34.28132344964745,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_float64_3d::header_read,tiny_float64_3d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.597209721803665e-05,779.7578125,fitsio,fitsio,4.9476511776447296e-05,779.7578125,1.3334023529411765,33.34023529411765,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,small_uint16_2d::header_read,small_uint16_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.892159581184387e-05,779.7578125,fitsio,fitsio,5.170237272977829e-05,779.7578125,1.333045122939746,33.3045122939746,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,tiny_int32_2d::header_read,tiny_int32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,6.237812340259552e-05,779.7578125,fitsio,fitsio,4.682503640651703e-05,779.7578125,1.3321532280520307,33.21532280520307,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,large_uint32_2d::header_read,large_uint32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,8.702371269464493e-05,779.7578125,fitsio,fitsio,6.53490424156189e-05,779.7578125,1.331675407593205,33.16754075932049,noise,,negligible
exhaustive_cuda_20260719_083810,fits,specialized,large_int8_1d::header_read,large_int8_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-083810,torchfits_specialized,8.605606853961945e-05,779.7578125,fitsio,fitsio,6.473623216152191e-05,779.7578125,1.3293339087901022,32.93339087901022,noise,,negligible
