run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu1::megacam_cutouts,2366188o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11954116699052975,287.796875,,41.82659518788292,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu1::megacam_cutouts,2366188o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13072370900772512,287.796875,,38.248608748582285,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0935455316249445,9.354553162494451
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu1::megacam_cutouts,2366188o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05741412501083687,287.796875,,87.08658364220048,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1346410419791937,287.8125,,37.135779153971924,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.12012962502194569,287.8125,,41.62170654479761,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.1295964999590069,287.8125,,38.58128885873898,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0788054981053323,7.880549810533233
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu2::megacam_cutouts,2366188o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.057449040992651135,287.8125,,87.03365475917342,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.14109087496763095,287.96875,,35.43815290072515,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.12047637498471886,287.96875,,41.50191272466653,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12962333398172632,287.96875,,38.57330193886909,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0759232587979815,7.592325879798145
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu3::megacam_cutouts,2366188o.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.058243957988452166,287.96875,,85.84581427298147,MB/s,5.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1455906669725664,287.96875,,34.34286073393804,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.1201793749933131,287.96875,,41.60447664400156,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.12839999998686835,287.96875,,38.94080997282988,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0684029601086928,6.8402960108692845
20260719_075555,fits,megacam_cutouts,2366188o.fits::hdu4::megacam_cutouts,2366188o.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.058625792036764324,287.96875,,85.28669423970413,MB/s,5.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.13067608303390443,288.140625,,76.52509753759195,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.1197438330273144,288.140625,,83.51160763092435,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.14157900004647672,288.140625,,70.63194397980816,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.1823489900659985,18.234899006599846
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu1::megacam_cutouts,2366188p.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.0593996659736149,288.140625,,168.35111504569673,MB/s,10.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1351964579662308,288.390625,,73.96643484918656,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.12007812497904524,288.390625,,83.27911517393441,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13260695803910494,288.390625,,75.41082419710634,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.104339013140371,10.433901314037097
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu2::megacam_cutouts,2366188p.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.060125166026409715,288.609375,,166.3197070525767,MB/s,10.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.14188837498659268,291.203125,,70.477937328868,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.12085758295143023,291.203125,,82.74201548461184,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13311916700331494,291.203125,,75.12066237426936,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.1014548177486914,10.145481774869136
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu3::megacam_cutouts,2366188p.fits.fz ext 3 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.06062620796728879,291.203125,,164.94516703725813,MB/s,10.0,40,"{""hdu"": 3, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.1504127920488827,291.203125,,66.4837070290544,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.12069287500344217,291.203125,,82.85493240354742,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13310254202224314,291.203125,,75.13004521227604,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",False,2,1.1028202121993287,10.282021219932869
20260719_075555,fits,megacam_cutouts,2366188p.fits::hdu4::megacam_cutouts,2366188p.fits.fz ext 4 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.061012874997686595,291.203125,,163.89983262351046,MB/s,10.0,40,"{""hdu"": 4, ""cutouts"": 40, ""source"": ""2366188p.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 10.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.12820374994771555,291.203125,,39.00041927041226,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.1204976660083048,291.203125,,41.49457965148798,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,specialized,fitsio,fitsio_cached,specialized,OK,,True,n/a,NRC-054711,0.13074670801870525,291.203125,,38.241880623752884,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,2,1.0850559380104015,8.505593801040146
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu1::megacam_cutouts,2366432o.fits.fz ext 1 [40 cutouts; rice],megacam_repeated_cutouts,materialize,torchfits,torchfits_materialize,materialize,OK,,True,n/a,NRC-054711,0.05768433300545439,291.203125,,86.67864807463789,MB/s,5.0,40,"{""hdu"": 1, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu2::megacam_cutouts,2366432o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,baseline,torchfits,torchfits_naive,baseline,OK,,False,n/a,NRC-054711,0.13223341602133587,291.203125,,37.811924931238636,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",False,,,
20260719_075555,fits,megacam_cutouts,2366432o.fits::hdu2::megacam_cutouts,2366432o.fits.fz ext 2 [40 cutouts; rice],megacam_repeated_cutouts,specialized,torchfits,torchfits_cached,specialized,OK,,True,n/a,NRC-054711,0.11945454095257446,291.203125,,41.85692699606194,MB/s,5.0,40,"{""hdu"": 2, ""cutouts"": 40, ""source"": ""2366432o.fits.fz"", ""znaxis"": true, ""naxis1"": 2112, ""naxis2"": 4644, ""payload_mb"": 5.0}",True,1,1.0,0.0
