run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,NRC-054711,0.028948042017873377,474.9375,,44.403707505722004,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,NRC-054711,0.03409808300784789,474.9375,,37.69714533011011,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.1779063670971157,17.79063670971157
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,NRC-054711,0.028062166995368898,474.9375,,45.805457249154344,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,NRC-054711,0.03409808300784789,474.9375,,37.69714533011011,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.2150908735407033,21.50908735407033
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,NRC-054711,0.06393829098669812,476.296875,,20.10376522094433,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.867220296131936,86.7220296131936
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,NRC-054711,0.03424249999807216,475.140625,,37.538158449218585,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,NRC-054711,0.027574957988690585,475.140625,,32.271765508762506,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
exhaustive_mps_20260719_065105,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,,,
