run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,NRC-054711,0.030511457996908575,472.640625,,42.12844862265307,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,NRC-054711,0.040013750025536865,472.65625,,32.12396713141494,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.3114335614375119,31.143356143751188
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,NRC-054711,0.032938290998572484,472.65625,,39.024501625804085,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,NRC-054711,0.040013750025536865,472.65625,,32.12396713141494,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.2148095366353715,21.48095366353715
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,NRC-054711,0.08554991698474623,473.890625,,15.025150648061881,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,2.5691180349762854,156.91180349762854
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,NRC-054711,0.033299333008471876,472.796875,,38.601385508171404,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,NRC-054711,0.0319912499981001,472.796875,,27.816749210420006,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
exhaustive_mps_20260718_180230,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,NRC-054711,,,,,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,,,
