run_id,domain,family,case_id,case_label,operation,mmap_target,host,torchfits_method,torchfits_time_s,torchfits_peak_rss_mb,best_library,best_method,best_time_s,best_peak_rss_mb,lag_ratio,pct_behind,significance,n_points,perceived_impact
exhaustive_cuda_20260719_144457,fits,smart,small_int8_1d::read_full_gpu,small_int8_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.00010154116898775101,772.30859375,fitsio,fitsio_torch_device,9.708944708108902e-05,772.30859375,1.0458517587698684,4.585175876986836,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,small_float32_1d::read_full_gpu,small_float32_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.00011417176574468613,772.30859375,fitsio,fitsio_torch_device,0.0001094592735171318,772.30859375,1.0430524712629008,4.305247126290079,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,compressed_hcompress_1::read_full_gpu,compressed_hcompress_1 [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.030501903034746647,740.4375,fitsio,fitsio_torch_device,0.029290303587913513,740.4375,1.041365206174684,4.136520617468409,noise,,visible
exhaustive_cuda_20260719_144457,fits,smart,compressed_hcompress_1::read_full_gpu,compressed_hcompress_1 [read_full @ cuda],read_full,on,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.030527050606906414,712.65234375,fitsio,fitsio_torch_device,0.029320518486201763,712.65234375,1.0411497539265018,4.1149753926501775,noise,,visible
exhaustive_cuda_20260719_144457,fits,smart,tiny_int8_3d::read_full_gpu,tiny_int8_3d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,9.875837713479996e-05,772.30859375,fitsio,fitsio_torch_device,9.565707296133041e-05,772.30859375,1.0324210649297543,3.2421064929754273,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,compressed_hcompress_1::read_full,compressed_hcompress_1 [read_full],read_full,on,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits,0.030376887880265713,619.26953125,fitsio,fitsio_torch,0.02945681754499674,619.26953125,1.031234546429312,3.1234546429312005,noise,,visible
exhaustive_cuda_20260719_144457,fits,smart,compressed_hcompress_1::read_full,compressed_hcompress_1 [read_full],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits,0.030120481736958027,779.55859375,fitsio,fitsio_torch,0.029228621162474155,779.55859375,1.0305132619676534,3.051326196765336,noise,,visible
exhaustive_cuda_20260719_144457,fits,smart,tiny_int16_1d::read_full_gpu,tiny_int16_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,9.928643703460693e-05,772.30859375,fitsio,fitsio_torch_device,9.683612734079361e-05,772.30859375,1.0253036729276668,2.5303672927666776,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,tiny_float64_1d::read_full_gpu,tiny_float64_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.0001032194122672081,772.30859375,fitsio,fitsio_torch_device,0.00010104291141033173,772.30859375,1.0215403616789869,2.1540361678986875,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,tiny_int32_1d::read_full_gpu,tiny_int32_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,9.949039667844772e-05,772.30859375,fitsio,fitsio_torch_device,9.817257523536682e-05,772.30859375,1.0134235191439305,1.3423519143930474,noise,,negligible
exhaustive_cuda_20260719_144457,fits,smart,small_int16_1d::read_full_gpu,small_int16_1d [read_full @ cuda],read_full,off,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_device,0.00010024569928646088,772.30859375,fitsio,fitsio_torch_device,9.926967322826385e-05,772.30859375,1.009832066798011,0.9832066798010963,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,small_float64_1d::header_read,small_float64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.217136979103088e-05,779.5546875,fitsio,fitsio,3.7375837564468384e-05,779.5546875,1.663410744543008,66.3410744543008,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,medium_int64_1d::header_read,medium_int64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.106309592723846e-05,779.5546875,fitsio,fitsio,3.707036375999451e-05,779.5546875,1.6472213847854487,64.72213847854486,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,tiny_float64_1d::header_read,tiny_float64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,5.962885916233063e-05,779.5546875,fitsio,fitsio,3.767479211091995e-05,779.5546875,1.5827256322151633,58.27256322151633,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,timeseries_frame_001::header_read,timeseries_frame_001 [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.208475679159164e-05,779.5546875,fitsio,fitsio,3.957375884056091e-05,779.5546875,1.5688364868681164,56.88364868681164,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,tiny_float32_2d::header_read,tiny_float32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.186868995428085e-05,779.5546875,fitsio,fitsio,3.949552774429321e-05,779.5546875,1.566473306923222,56.64733069232219,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,tiny_int16_2d::header_read,tiny_int16_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.073713302612305e-05,779.5546875,fitsio,fitsio,3.960076719522476e-05,779.5546875,1.5337362714893816,53.37362714893816,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,small_int32_2d::header_read,small_int32_2d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.388500332832336e-05,779.5546875,fitsio,fitsio,4.172045737504959e-05,779.5546875,1.5312632542357747,53.12632542357747,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,small_float32_1d::header_read,small_float32_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.028544157743454e-05,779.5546875,fitsio,fitsio,3.9400532841682434e-05,779.5546875,1.530066657211743,53.00666572117429,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,medium_int8_1d::header_read,medium_int8_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.462913006544113e-05,779.5546875,fitsio,fitsio,4.338659346103668e-05,779.5546875,1.489610612630404,48.961061263040406,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,medium_float64_1d::header_read,medium_float64_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.213504821062088e-05,779.5546875,fitsio,fitsio,4.1779130697250366e-05,779.5546875,1.4872269282211323,48.72269282211323,noise,,negligible
exhaustive_cuda_20260719_144457,fits,specialized,large_float32_1d::header_read,large_float32_1d [header_read],header_read,n/a,torchfits-gpu-exhaustive-cuda-20260719-144457,torchfits_specialized,6.109569221735e-05,779.5546875,fitsio,fitsio,4.1097402572631836e-05,779.5546875,1.4866071428571428,48.66071428571428,noise,,negligible
