run_id,domain,suite,case_id,case_label,operation,family,library,method,mode,status,skip_reason,comparable,mmap_target,host,time_s,peak_rss_mb,peak_cuda_alloc_mb,throughput,unit,size_mb,n_points,metadata,best_in_family,rank_in_family,lag_ratio,pct_behind
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.01612213719636202,618.8203125,0.0,79.72890783456751,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cuda-20260719-144457,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,smart,fitsio,fitsio_torch,smart,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.017712552100419998,618.82421875,0.0,72.57002736463487,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.0986478954177898,9.864789541778984
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,torchfits,torchfits_specialized,specialized,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.01573734451085329,618.82421875,0.0,81.67835365988977,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,astropy,astropy_torch,specialized,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cuda-20260719-144457,,,,,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,,,
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,specialized,fitsio,fitsio_torch,specialized,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.017712552100419998,618.82421875,0.0,72.57002736463487,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,1.125510856561887,12.551085656188699
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,astropy,astropy,numpy,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.04095993563532829,620.4921875,0.0,31.381894787850477,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",False,2,2.3566607243413906,135.66607243413907
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_1::read_full,compressed_gzip_1 [read_full],read_full,numpy,fitsio,fitsio,numpy,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.01738049741834402,619.203125,0.0,73.95647890194103,MB/s,1.285400390625,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_1'}",True,1,1.0,0.0
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,torchfits,torchfits,smart,OK,,True,on,torchfits-gpu-exhaustive-cuda-20260719-144457,0.015274956822395325,619.203125,0.0,58.25827126530971,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",True,1,1.0,0.0
exhaustive_cuda_20260719_144457,fits,fits_io,compressed_gzip_2::read_full,compressed_gzip_2 [read_full],read_full,smart,astropy,astropy_torch,smart,SKIPPED,strict_mmap_fairness: astropy mmap mode unavailable for this case,False,on,torchfits-gpu-exhaustive-cuda-20260719-144457,,,,,MB/s,0.889892578125,,"{'file_type': 'compressed', 'data_type': 'image', 'dimensions': '2d', 'compression': 'gzip_2'}",False,,,
